CI Name (aff);CI Type (aff);CI Subtype (aff);Service Component WBS (aff);Incident ID;Status;Impact;Urgency;Priority;Category;KM number;Alert Status;# Reassignments;Open Time;Reopen Time;Resolved Time;Close Time;Handle Time (Hours);Closure Code;# Related Interactions;Related Interaction;# Related Incidents;# Related Changes;Related Change;CI Name (CBy);CI Type (CBy);CI Subtype (CBy);ServiceComp WBS (CBy);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000609;application;Server Based Application;WBS000263;IM0025052;Closed;5;5;5;request for information;KM0001825;closed;2;02/01/2014 10:49:01;;06/01/2014 10:37:56;06/01/2014 10:38:10;20,81916667;Other;1;SD0074710;;;;SAN000184;storage;SAN;WBS000128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000436;subapplication;Web Based Application;WBS000073;IM0025053;Closed;4;4;4;incident;KM0000713;closed;4;02/01/2014 10:55:08;;13/01/2014 12:56:23;13/01/2014 12:56:26;72,81722222;Software;1;SD0074449;;;;SUB000436;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000424;subapplication;Web Based Application;WBS000073;IM0025055;Closed;5;5;5;incident;KM0001344;closed;2;02/01/2014 11:26:28;;07/01/2014 10:56:19;07/01/2014 10:56:21;26,26444444;Data;1;SD0074716;;;;SUB000424;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HMD000017;hardware;MigratieDummy;WBS000285;IM0025056;Closed;4;4;4;incident;KM0001254;closed;0;02/01/2014 11:27:11;;02/01/2014 13:14:50;02/01/2014 13:14:53;1,543055556;Hardware;1;SD0074727;;;;HMD000017;hardware;MigratieDummy;WBS000285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000834;application;Server Based Application;WBS000223;IM0025057;Closed;4;4;4;incident;KM0001308;closed;0;02/01/2014 11:49:50;;03/01/2014 10:01:35;03/01/2014 10:01:38;8,696666667;Software;2;#MULTIVALUE;;;;SBA000834;application;Server Based Application;WBS000223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000025;application;Desktop Application;WBS000110;IM0025058;Closed;4;4;4;incident;KM0001094;closed;0;02/01/2014 11:50:29;;06/01/2014 10:56:14;06/01/2014 10:56:16;7,215277778;Software;1;SD0074738;;;;DTA000025;application;Desktop Application;WBS000110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0025059;Closed;4;4;4;incident;KM0000760;closed;3;02/01/2014 12:07:52;;06/01/2014 15:44:55;06/01/2014 15:45:58;23,03055556;Software;1;SD0074746;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSW000058;software;System Software;WBS000199;IM0025060;Closed;3;3;3;incident;KM0000940;closed;0;02/01/2014 12:14:34;;02/01/2014 12:46:52;02/01/2014 12:46:56;0,539444444;Other;1;SD0074748;;;;SSW000101;software;System Software;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000025;application;Desktop Application;WBS000110;IM0025061;Closed;4;4;4;incident;KM0000833;closed;0;02/01/2014 12:39:36;;02/01/2014 13:25:58;02/01/2014 13:26:27;0,780833333;Other;1;SD0074754;;;;DTA000025;application;Desktop Application;WBS000110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000017;application;Server Based Application;WBS000099;IM0025062;Closed;3;3;3;incident;KM0000480;closed;0;02/01/2014 12:41:14;;;02/01/2014 12:43:39;0,040277778;User error;1;SD0074756;;;;SSW000101;software;System Software;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000142;application;Server Based Application;WBS000199;IM0025063;Closed;4;4;4;incident;KM0000722;closed;2;02/01/2014 12:42:16;;02/01/2014 14:31:44;02/01/2014 14:31:47;1,825277778;Other;1;SD0074751;;;;SBA000142;application;Server Based Application;WBS000199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CBD000243;computer;Banking Device;WBS000146;IM0025064;Closed;2;2;2;incident;KM0000491;closed;0;02/01/2014 12:46:28;;;02/01/2014 15:37:01;2,8425;;1;SD0074758;;;;#N/B;#N/B;#N/B;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000607;application;Server Based Application;WBS000263;IM0025065;Closed;4;4;4;incident;KM0001106;closed;3;02/01/2014 12:53:59;;03/01/2014 10:18:06;03/01/2014 10:19:04;7,918055556;Other;1;SD0074760;;;;SBA000607;application;Server Based Application;WBS000263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAP001338;computer;Laptop;WBS000091;IM0025066;Closed;5;5;5;incident;KM0001447;closed;0;02/01/2014 12:59:22;;06/01/2014 10:19:23;06/01/2014 10:19:27;18,33472222;Hardware;1;SD0074762;;;;LAP001338;computer;Laptop;WBS000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000462;application;Server Based Application;WBS000073;IM0025067;Closed;4;4;4;incident;KM0001368;closed;1;02/01/2014 12:59:43;;03/01/2014 14:27:54;03/01/2014 14:27:59;11,97111111;Other;5;#MULTIVALUE;;;;SBA000462;application;Server Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COM000003;computer;Omgeving;WBS000292;IM0025068;Closed;4;4;4;incident;KM0000914;closed;0;02/01/2014 13:01:17;;02/01/2014 13:48:04;02/01/2014 13:48:10;0,781388889;Other;1;SD0074763;;;;APP000004;application;Citrix;WBS000292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000609;application;Server Based Application;WBS000263;IM0025069;Closed;5;5;5;request for information;KM0001825;closed;1;02/01/2014 13:09:01;;06/01/2014 10:44:27;06/01/2014 10:44:32;18,59027778;Software;1;SD0074767;;;;DTA000070;application;Desktop Application;WBS000212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000256;application;Server Based Application;WBS000247;IM0025070;Closed;4;4;4;incident;KM0000679;closed;0;02/01/2014 13:28:11;;02/01/2014 14:23:10;02/01/2014 14:23:13;0,917222222;Software;1;SD0074764;;;;#N/B;#N/B;#N/B;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000057;application;Desktop Application;WBS000094;IM0025071;Closed;5;5;5;incident;KM0000539;closed;0;02/01/2014 13:31:00;;08/01/2014 14:12:06;08/01/2014 14:12:12;7,751944444;Unknown;1;SD0074772;;;;DTA000057;application;Desktop Application;WBS000094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000479;subapplication;Web Based Application;WBS000015;IM0025072;Closed;5;5;5;incident;KM0000455;closed;4;02/01/2014 13:39:33;;06/01/2014 14:59:03;06/01/2014 14:59:06;22,32583333;Other;1;SD0074777;;;;SUB000479;subapplication;Web Based Application;WBS000015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000022;application;Web Based Application;WBS000025;IM0025073;Closed;5;5;5;request for information;KM0001569;closed;0;02/01/2014 13:48:31;;06/01/2014 15:32:30;06/01/2014 15:32:32;22,73361111;Other;1;SD0075173;;;;WBA000022;application;Web Based Application;WBS000025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000032;application;Desktop Application;WBS000133;IM0025074;Closed;4;4;4;incident;KM0000908;closed;1;02/01/2014 13:54:27;;06/01/2014 07:57:18;06/01/2014 07:57:23;15,04888889;User error;1;SD0075176;;;;DTA000032;application;Desktop Application;WBS000133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000607;application;Server Based Application;WBS000263;IM0025075;Closed;4;4;4;incident;KM0001106;closed;3;02/01/2014 14:07:41;;14/01/2014 15:21:55;14/01/2014 15:23:18;85,26027778;Other;1;SD0075181;;;;SBA000607;application;Server Based Application;WBS000263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000521;subapplication;Web Based Application;WBS000073;IM0025076;Closed;4;4;4;incident;KM0001496;closed;0;02/01/2014 14:08:50;;02/01/2014 14:52:53;02/01/2014 14:52:56;0,735;User error;1;SD0075178;;;;SUB000521;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CBA000014;application;Client Based Application;WBS000073;IM0025077;Closed;5;5;5;incident;KM0001707;closed;0;02/01/2014 14:09:46;;03/01/2014 13:37:40;03/01/2014 13:37:44;9,966111111;User manual not used;1;SD0075180;;;;CBA000014;application;Client Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000607;application;Server Based Application;WBS000263;IM0025078;Closed;4;4;4;incident;KM0001106;closed;3;02/01/2014 14:11:36;06/01/2014 10:23:50;06/01/2014 11:27:34;06/01/2014 11:27:37;9,053888889;Other;2;#MULTIVALUE;;;;SBA000607;application;Server Based Application;WBS000263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000607;application;Server Based Application;WBS000263;IM0025079;Closed;4;4;4;incident;KM0001106;closed;3;02/01/2014 14:15:54;;03/01/2014 14:00:02;03/01/2014 14:02:25;10,27527778;Other;1;SD0075185;;;;SBA000607;application;Server Based Application;WBS000263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000609;application;Server Based Application;WBS000263;IM0025080;Closed;5;5;5;request for information;KM0001825;closed;0;02/01/2014 14:16:35;;29/01/2014 08:07:30;29/01/2014 08:07:54;193,3552778;Other;1;SD0075187;;;;SAN000184;storage;SAN;WBS000128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000058;application;Web Based Application;WBS000073;IM0025081;Closed;4;4;4;incident;KM0002043;closed;0;02/01/2014 14:24:28;;02/01/2014 14:49:16;02/01/2014 14:49:19;0,414166667;Software;1;SD0075188;;;;WBA000058;application;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000058;application;Web Based Application;WBS000073;IM0025082;Closed;4;4;4;incident;KM0002043;closed;0;02/01/2014 14:24:40;;02/01/2014 14:48:19;02/01/2014 14:48:22;0,395;Software;1;SD0075195;;;;WBA000058;application;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LSR000014;computer;Linux Server;WBS000161;IM0025083;Closed;3;3;3;request for information;KM0000939;closed;1;02/01/2014 12:28:03;;03/01/2014 10:34:42;03/01/2014 10:34:45;8,611666667;Software;1;SD0074900;;1;C00003702;SSW000101;software;System Software;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000591;application;Desktop Application;WBS000092;IM0025084;Closed;4;4;4;incident;KM0000468;closed;0;02/01/2014 12:30:12;;02/01/2014 15:08:37;02/01/2014 15:08:42;2,641666667;Software;1;SD0074897;;;;DTA000591;application;Desktop Application;WBS000092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAP001764;computer;Laptop;WBS000091;IM0025085;Closed;5;5;5;incident;KM0001444;closed;2;02/01/2014 12:40:54;;08/01/2014 11:05:08;08/01/2014 11:05:33;38,18416667;Hardware;1;SD0074903;;;;LAP001764;computer;Laptop;WBS000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000317;application;Server Based Application;WBS000048;IM0025086;Closed;5;5;5;incident;KM0000310;closed;0;02/01/2014 12:43:44;;02/01/2014 17:21:53;02/01/2014 17:21:58;4,635555556;Data;2;#MULTIVALUE;;;;SBA000317;application;Server Based Application;WBS000048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0025087;Closed;4;4;4;incident;KM0000761;closed;0;02/01/2014 12:48:15;;02/01/2014 13:57:28;02/01/2014 13:57:33;1,155;Other;1;SD0074910;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000054;application;Server Based Application;WBS000013;IM0025088;Closed;3;3;3;incident;KM0000052;closed;0;02/01/2014 12:48:56;;02/01/2014 12:59:19;02/01/2014 12:59:30;0,176111111;User error;1;SD0074908;;;;SBA000054;application;Server Based Application;WBS000013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EXC000004;application;Exchange;WBS000094;IM0025089;Closed;5;5;5;request for information;KM0001232;closed;0;02/01/2014 12:55:03;;02/01/2014 13:14:53;02/01/2014 13:14:56;0,331388889;Software;1;SD0074914;;;;EXC000004;application;Exchange;WBS000094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EXC000004;application;Exchange;WBS000094;IM0025090;Closed;5;5;5;request for information;KM0001237;closed;0;02/01/2014 12:56:00;;02/01/2014 13:38:38;02/01/2014 13:38:40;0,711111111;Software;1;SD0074911;;;;EXC000004;application;Exchange;WBS000094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000256;application;Server Based Application;WBS000247;IM0025091;Closed;3;3;3;incident;KM0000679;closed;0;02/01/2014 13:20:44;;07/01/2014 14:52:49;07/01/2014 14:52:51;7,261944444;Data;1;SD0074923;;;;SBA000256;application;Server Based Application;WBS000247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADB000010;database;Database;WBS000239;IM0025092;Closed;3;3;3;incident;KM0000940;closed;2;02/01/2014 13:24:06;;02/01/2014 14:47:34;02/01/2014 14:47:38;1,392222222;User error;1;SD0074931;;;;ADB000010;database;Database;WBS000239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZOC000005;computer;zOS Cluster;WBS000199;IM0025093;Closed;3;3;3;incident;KM0000940;closed;0;02/01/2014 13:28:53;;02/01/2014 14:16:45;02/01/2014 14:16:49;0,798888889;Other;1;SD0074935;;;;SSW000101;software;System Software;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000256;application;Server Based Application;WBS000247;IM0025094;Closed;3;3;3;incident;KM0000679;closed;0;02/01/2014 13:30:48;;09/01/2014 14:16:57;09/01/2014 14:16:59;7,096944444;Data;1;SD0074937;;;;SBA000256;application;Server Based Application;WBS000247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CBA000014;application;Client Based Application;WBS000073;IM0025095;Closed;4;4;4;incident;KM0001346;closed;0;02/01/2014 13:40:54;;02/01/2014 14:11:22;02/01/2014 14:11:24;0,508333333;Software;1;SD0075021;;;;CBA000014;application;Client Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000133;application;Web Based Application;WBS000073;IM0025096;Closed;4;4;4;incident;KM0001152;closed;1;02/01/2014 13:43:17;;02/01/2014 16:15:19;02/01/2014 16:15:41;1,493055556;Other;1;SD0074943;;;;WBA000133;application;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0025097;Closed;4;4;4;incident;KM0000761;closed;0;02/01/2014 13:48:29;;02/01/2014 14:02:33;02/01/2014 14:02:36;0,235277778;Operator error;1;SD0075027;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000709;application;Server Based Application;WBS000002;IM0025098;Closed;4;4;4;incident;KM0001406;closed;0;02/01/2014 13:53:26;;;02/01/2014 16:10:47;1,653333333;Software;1;SD0075029;;;;SSW000101;software;System Software;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000607;application;Server Based Application;WBS000263;IM0025099;Closed;4;4;4;incident;KM0000592;closed;4;02/01/2014 13:56:46;;15/01/2014 12:56:28;15/01/2014 12:56:31;93,49583333;Other;1;SD0075031;;;;SBA000607;application;Server Based Application;WBS000263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000133;application;Web Based Application;WBS000073;IM0025100;Closed;4;4;4;incident;KM0002206;closed;5;02/01/2014 14:21:33;;;08/01/2014 14:24:40;31,95583333;Data;1;SD0075047;;;;WBA000133;application;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000088;application;Server Based Application;WBS000017;IM0025101;Closed;4;4;4;incident;KM0000096;closed;0;02/01/2014 14:28:03;;03/01/2014 17:55:31;03/01/2014 17:56:03;4,671111111;Data;2;#MULTIVALUE;;;;SBA000088;application;Server Based Application;WBS000017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000026;application;Server Based Application;WBS000223;IM0025102;Closed;4;4;4;incident;KM0000032;closed;0;02/01/2014 14:29:58;;02/01/2014 15:58:07;02/01/2014 15:58:10;1,47;Other;1;SD0075053;;;;SBA000026;application;Server Based Application;WBS000223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0025103;Closed;5;5;5;incident;KM0000727;closed;0;02/01/2014 14:30:42;;02/01/2014 15:36:14;02/01/2014 15:36:16;1,092777778;Software;1;SD0075051;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000263;application;Server Based Application;WBS000072;IM0025104;Closed;5;5;5;request for information;KM0001807;closed;4;02/01/2014 14:31:06;;08/01/2014 13:43:12;08/01/2014 13:43:15;41,2025;Other;1;SD0075040;;;;SBA000263;application;Server Based Application;WBS000072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000689;application;Server Based Application;WBS000228;IM0025105;Closed;5;5;5;request for information;KM0000656;closed;0;02/01/2014 14:34:01;;02/01/2014 17:16:58;02/01/2014 17:17:01;2,716666667;Other;1;SD0075062;;;;SBA000689;application;Server Based Application;WBS000228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAP001678;computer;Laptop;WBS000091;IM0025106;Closed;3;3;3;incident;KM0000940;closed;0;02/01/2014 14:35:08;;02/01/2014 14:47:49;02/01/2014 14:47:55;0,213055556;Other;1;SD0075066;;;;SSW000101;software;System Software;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAP000810;computer;Laptop;WBS000091;IM0025107;Closed;5;5;5;incident;KM0001444;closed;3;02/01/2014 14:35:46;;13/01/2014 11:46:42;13/01/2014 11:47:37;70,6975;Hardware;1;SD0075054;;;;LAP000810;computer;Laptop;WBS000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000113;subapplication;Server Based Application;WBS000095;IM0025108;Closed;5;5;5;request for information;KM0000226;closed;0;02/01/2014 14:37:19;;02/01/2014 15:21:38;02/01/2014 15:21:40;0,739166667;Data;1;SD0075042;;;;SUB000113;subapplication;Server Based Application;WBS000095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0025109;Closed;4;4;4;incident;KM0000751;closed;0;02/01/2014 14:37:32;;02/01/2014 14:55:22;02/01/2014 14:55:24;0,297777778;Operator error;1;SD0075064;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000058;application;Web Based Application;WBS000073;IM0025110;Closed;4;4;4;incident;KM0002043;closed;0;02/01/2014 14:38:58;;02/01/2014 14:45:43;02/01/2014 14:45:58;0,116666667;Software;1;SD0075063;;;;WBA000058;application;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0025111;Closed;4;4;4;incident;KM0000752;closed;0;02/01/2014 14:39:31;;02/01/2014 16:53:44;02/01/2014 16:54:24;2,248055556;Software;1;SD0075069;;;;SBA000462;application;Server Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0025112;Closed;4;4;4;incident;KM0000752;closed;0;02/01/2014 14:43:59;;02/01/2014 17:08:14;02/01/2014 17:08:30;2,408611111;Software;1;SD0075071;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000689;application;Server Based Application;WBS000228;IM0025113;Closed;5;5;5;request for information;KM0000656;closed;0;02/01/2014 14:46:27;;02/01/2014 14:57:09;02/01/2014 14:57:13;0,179444444;Other;1;SD0075067;;;;SBA000689;application;Server Based Application;WBS000228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000464;application;Server Based Application;WBS000073;IM0025114;Closed;4;4;4;incident;KM0001414;closed;1;02/01/2014 14:53:45;;03/01/2014 14:10:10;03/01/2014 14:10:13;8,036388889;Unknown;1;SD0075076;;;;SBA000464;application;Server Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000689;application;Server Based Application;WBS000228;IM0025115;Closed;5;5;5;request for information;KM0000656;closed;0;02/01/2014 14:56:57;;02/01/2014 15:40:44;02/01/2014 15:40:47;0,730555556;Other;1;SD0075077;;;;SBA000689;application;Server Based Application;WBS000228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0025116;Closed;4;4;4;incident;KM0001736;closed;0;02/01/2014 15:19:19;;02/01/2014 16:37:46;02/01/2014 16:37:48;1,308055556;User error;1;SD0075264;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000759;application;Server Based Application;WBS000296;IM0025117;Closed;5;5;5;request for information;KM0001032;closed;3;02/01/2014 15:20:24;;07/01/2014 14:44:45;07/01/2014 14:44:48;1,2675;Other;1;SD0075263;;;;SBA000759;application;Server Based Application;WBS000296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000054;application;Server Based Application;WBS000013;IM0025118;Closed;3;3;3;incident;KM0000052;closed;0;02/01/2014 15:20:43;;02/01/2014 15:29:26;02/01/2014 15:29:31;0,146666667;Other;1;SD0075260;;;;SSW000101;software;System Software;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000616;application;Desktop Application;WBS000089;IM0025119;Closed;4;4;4;incident;KM0001430;closed;0;02/01/2014 15:25:43;;06/01/2014 14:18:23;06/01/2014 14:18:54;4,179722222;Software;1;SD0075261;;;;DTA000616;application;Desktop Application;WBS000089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000063;application;Server Based Application;WBS000264;IM0025120;Closed;5;5;5;incident;KM0001622;closed;0;02/01/2014 15:32:32;;03/01/2014 14:36:11;03/01/2014 14:36:16;0,055;Other;1;SD0075272;;;;SBA000063;application;Server Based Application;WBS000264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAN000182;storage;SAN;WBS000128;IM0025121;Closed;4;4;4;incident;KM0002125;closed;0;02/01/2014 15:33:26;;06/01/2014 09:34:48;06/01/2014 09:34:51;15,02361111;Other;1;SD0075275;;;;SAN000182;storage;SAN;WBS000128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000064;application;Desktop Application;WBS000094;IM0025122;Closed;5;5;5;request for information;KM0000543;closed;1;02/01/2014 15:34:57;;02/01/2014 16:46:24;02/01/2014 16:46:31;1,192777778;User error;1;SD0075274;;;;DTA000064;application;Desktop Application;WBS000094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000145;application;Web Based Application;WBS000318;IM0025123;Closed;4;4;4;incident;KM0001422;closed;1;02/01/2014 15:38:13;;08/01/2014 14:04:05;08/01/2014 14:04:09;11,09694444;No error - works as designed;1;SD0075279;;;;WBA000145;application;Web Based Application;WBS000318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0025124;Closed;4;4;4;incident;KM0000741;closed;1;02/01/2014 15:41:15;;;03/01/2014 13:35:47;8,408888889;Software;1;SD0075278;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WSR000660;computer;Windows Server;WBS000102;IM0025125;Closed;5;5;5;incident;KM0000970;closed;0;02/01/2014 15:43:24;;02/01/2014 16:13:10;02/01/2014 16:13:13;0,495277778;Operator error;1;SD0075282;;;;SSW000101;software;System Software;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DCE000077;hardware;DataCenterEquipment;WBS000267;IM0025126;Closed;3;3;3;incident;KM0000182;closed;0;02/01/2014 15:45:06;;06/01/2014 07:44:21;06/01/2014 07:46:40;0,040277778;Other;1;SD0075286;;;;DCE000077;hardware;DataCenterEquipment;WBS000267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000709;application;Server Based Application;WBS000002;IM0025127;Closed;4;4;4;incident;KM0001406;closed;0;02/01/2014 15:55:42;02/01/2014 16:11:13;02/01/2014 16:14:58;02/01/2014 16:15:05;0,296666667;No error - works as designed;2;#MULTIVALUE;;;;SSW000101;software;System Software;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
