Incident ID;DateStamp;IncidentActivity_Number;IncidentActivity_Type;Assignment Group;KM number;Interaction ID
IM0016194;25-11-2013 07:54:56;001A6006319;Open;TEAM0037;KM0000656;SD0046380
IM0016195;25-11-2013 12:32:51;001A6010644;Operator Update;TEAM0027;KM0001163;SD0046382
IM0016195;25-11-2013 11:51:21;001A6010497;Caused By CI;TEAM0025;KM0001163;SD0046382
IM0016195;25-11-2013 12:30:09;001A6010632;Assignment;TEAM0027;KM0001163;SD0046382
IM0016195;25-11-2013 11:51:21;001A6010496;Closed;TEAM0025;KM0001163;SD0046382
IM0016195;25-11-2013 12:30:09;001A6010631;Reassignment;TEAM0027;KM0001163;SD0046382
IM0016195;25-11-2013 12:30:09;001A6010633;Reopen;TEAM0027;KM0001163;SD0046382
IM0016195;02-12-2013 15:42:55;001A6069207;Closed;TEAM0024;KM0001163;SD0046382
IM0016195;02-12-2013 15:43:18;001A6069208;Caused By CI;TEAM0024;KM0001163;SD0046382
IM0016195;25-11-2013 08:33:10;001A6006435;Description Update;TEAM0027;KM0001163;SD0046382
IM0016195;25-11-2013 08:31:30;001A6006432;Open;TEAM0027;KM0001163;SD0046382
IM0016195;25-11-2013 08:38:25;001A6006468;Reassignment;TEAM0027;KM0001163;SD0046382
IM0016195;25-11-2013 08:38:25;001A6006469;Assignment;TEAM0027;KM0001163;SD0046382
IM0016195;28-11-2013 09:54:02;001A6041681;Operator Update;TEAM0024;KM0001163;SD0046382
IM0016196;25-11-2013 09:53:39;001A6006609;Update;TEAM0075;KM0001973;SD0046384
IM0016196;25-11-2013 08:48:08;001A6006482;Status Change;TEAM0075;KM0001973;SD0046384
IM0016196;25-11-2013 08:48:08;001A6006483;Communication with customer;TEAM0075;KM0001973;SD0046384
IM0016196;25-11-2013 08:34:11;001A6006439;Open;TEAM0008;KM0001973;SD0046384
IM0016196;25-11-2013 08:48:08;001A6006481;Assignment;TEAM0075;KM0001973;SD0046384
IM0016196;25-11-2013 11:38:35;001A6012512;Update;TEAM0075;KM0001973;SD0046384
IM0016196;25-11-2013 13:05:00;001A6012727;Caused By CI;TEAM0075;KM0001973;SD0046384
IM0016196;25-11-2013 13:05:00;001A6012726;Closed;TEAM0075;KM0001973;SD0046384
IM0016197;25-11-2013 08:49:02;001A6005887;Caused By CI;TEAM0025;KM0000656;SD0046388
IM0016197;25-11-2013 08:38:40;001A6006470;Open;TEAM0037;KM0000656;SD0046388
IM0016197;25-11-2013 08:49:02;001A6005886;Closed;TEAM0025;KM0000656;SD0046388
IM0016198;25-11-2013 09:54:39;001A6006613;Status Change;TEAM0087;KM0001253;SD0046393
IM0016198;25-11-2013 09:55:38;001A6006617;Closed;TEAM0087;KM0001253;SD0046393
IM0016198;25-11-2013 09:54:39;001A6006614;Operator Update;TEAM0087;KM0001253;SD0046393
IM0016198;25-11-2013 09:55:38;001A6006618;Caused By CI;TEAM0087;KM0001253;SD0046393
IM0016198;25-11-2013 08:56:01;001A6006492;Open;TEAM0008;KM0001253;SD0046393
IM0016198;25-11-2013 09:54:39;001A6006612;Assignment;TEAM0087;KM0001253;SD0046393
IM0016199;26-11-2013 11:09:20;001A6022715;Reassignment;TEAM0052;KM0001213;SD0046395
IM0016199;26-11-2013 11:14:09;001A6022019;Operator Update;TEAM0087;KM0001213;SD0046395
IM0016199;26-11-2013 09:58:55;001A6021778;Operator Update;TEAM0087;KM0001213;SD0046395
IM0016199;26-11-2013 11:14:09;001A6022018;Reassignment;TEAM0087;KM0001213;SD0046395
IM0016199;26-11-2013 09:58:55;001A6021777;Reassignment;TEAM0087;KM0001213;SD0046395
IM0016199;26-11-2013 11:09:20;001A6022716;Operator Update;TEAM0052;KM0001213;SD0046395
IM0016199;26-11-2013 09:56:15;001A6022457;Reassignment;TEAM0138;KM0001213;SD0046395
IM0016199;26-11-2013 10:15:24;001A6022550;Reassignment;TEAM0008;KM0001213;SD0046395
IM0016199;27-11-2013 15:19:42;001A6035503;Closed;TEAM0008;KM0001213;SD0046395
IM0016199;27-11-2013 15:19:42;001A6035504;Caused By CI;TEAM0008;KM0001213;SD0046395
IM0016199;25-11-2013 11:36:36;001A6011792;Operator Update;TEAM0041;KM0001213;SD0046395
IM0016199;25-11-2013 11:36:36;001A6011791;Status Change;TEAM0041;KM0001213;SD0046395
IM0016199;25-11-2013 11:36:36;001A6011789;Reassignment;TEAM0041;KM0001213;SD0046395
IM0016199;25-11-2013 11:36:36;001A6011793;Description Update;TEAM0041;KM0001213;SD0046395
IM0016199;25-11-2013 09:10:22;001A6008824;Assignment;TEAM0041;KM0001213;SD0046395
IM0016199;25-11-2013 11:36:36;001A6011790;Assignment;TEAM0041;KM0001213;SD0046395
IM0016199;25-11-2013 09:00:10;001A6006499;Open;TEAM0008;KM0001213;SD0046395
IM0016199;26-11-2013 11:52:24;001A6026108;Operator Update;TEAM0008;KM0001213;SD0046395
IM0016199;26-11-2013 14:52:02;001A6025129;Communication with customer;TEAM0008;KM0001213;SD0046395
IM0016199;26-11-2013 14:52:02;001A6025128;Status Change;TEAM0008;KM0001213;SD0046395
IM0016199;26-11-2013 14:49:01;001A6025125;Assignment;TEAM0008;KM0001213;SD0046395
IM0016199;26-11-2013 14:54:12;001A6026774;Reassignment;TEAM0008;KM0001213;SD0046395
IM0016199;26-11-2013 14:52:21;001A6025131;Callback Request;TEAM0008;KM0001213;SD0046395
IM0016200;25-11-2013 09:42:31;001A6006571;Caused By CI;TEAM0087;KM0000940;SD0046397
IM0016200;25-11-2013 09:42:31;001A6006570;Closed;TEAM0087;KM0000940;SD0046397
IM0016200;25-11-2013 09:01:43;001A6006500;Open;TEAM0010;KM0000940;SD0046397
IM0016201;25-11-2013 09:38:15;001A6008257;Operator Update;TEAM9999;KM0001968;SD0046396
IM0016201;25-11-2013 09:38:15;001A6008256;Status Change;TEAM9999;KM0001968;SD0046396
IM0016201;25-11-2013 09:38:15;001A6008255;Assignment;TEAM9999;KM0001968;SD0046396
IM0016201;25-11-2013 09:38:15;001A6008254;Reassignment;TEAM9999;KM0001968;SD0046396
IM0016201;25-11-2013 09:09:56;001A6006506;Operator Update;TEAM0008;KM0001968;SD0046396
IM0016201;25-11-2013 09:08:43;001A6006504;Open;TEAM0008;KM0001968;SD0046396
IM0016201;25-11-2013 16:34:55;001A6016171;Closed;TEAM9999;KM0001968;SD0046396
IM0016201;25-11-2013 16:34:55;001A6016172;Caused By CI;TEAM9999;KM0001968;SD0046396
IM0016202;26-11-2013 08:50:16;001A6022196;Assignment;TEAM0008;KM0000645;SD0046394
IM0016202;26-11-2013 08:53:12;001A6022213;Reassignment;TEAM0008;KM0000645;SD0046394
IM0016202;26-11-2013 11:44:32;001A6024658;Closed;TEAM0008;KM0000645;SD0046394
IM0016202;26-11-2013 11:44:32;001A6024659;Caused By CI;TEAM0008;KM0000645;SD0046394
IM0016202;26-11-2013 08:50:16;001A6022195;Reassignment;TEAM0008;KM0000645;SD0046394
IM0016202;26-11-2013 08:50:16;001A6022198;Update from customer;TEAM0008;KM0000645;SD0046394
IM0016202;26-11-2013 08:50:16;001A6022197;Status Change;TEAM0008;KM0000645;SD0046394
IM0016202;25-11-2013 10:01:47;001A6006637;Reassignment;TEAM0019;KM0000645;SD0046394
IM0016202;25-11-2013 09:12:18;001A6006509;Open;TEAM0008;KM0000645;SD0046394
IM0016202;25-11-2013 10:01:48;001A6006638;Assignment;TEAM0019;KM0000645;SD0046394
IM0016203;25-11-2013 09:25:10;001A6006529;Open;TEAM9999;KM0002043;SD0046404
IM0016203;25-11-2013 14:07:08;001A6014274;Quality Indicator Fixed;TEAM0031;KM0002043;SD0046404
IM0016203;25-11-2013 14:00:17;001A6014243;Assignment;TEAM0031;KM0002043;SD0046404
IM0016203;25-11-2013 14:00:17;001A6014244;Status Change;TEAM0031;KM0002043;SD0046404
IM0016203;25-11-2013 14:07:08;001A6014272;Closed;TEAM0031;KM0002043;SD0046404
IM0016203;25-11-2013 14:07:08;001A6014273;Caused By CI;TEAM0031;KM0002043;SD0046404
IM0016204;28-11-2013 11:00:55;001A6046283;Closed;TEAM0044;KM0002158;SD0046408
IM0016204;27-11-2013 13:21:26;001A6035239;Assignment;TEAM0044;KM0002158;SD0046408
IM0016204;25-11-2013 10:58:31;001A6010358;Reassignment;TEAM0044;KM0002158;SD0046408
IM0016204;25-11-2013 10:58:31;001A6010359;Operator Update;TEAM0044;KM0002158;SD0046408
IM0016204;25-11-2013 09:32:34;001A6006545;Open;TEAM0008;KM0002158;SD0046408
IM0016204;28-11-2013 11:00:55;001A6046284;Caused By CI;TEAM0044;KM0002158;SD0046408
IM0016204;25-11-2013 14:31:42;001A6012410;Operator Update;TEAM0008;KM0002158;SD0046408
IM0016204;25-11-2013 14:31:42;001A6012409;Reassignment;TEAM0008;KM0002158;SD0046408
IM0016205;25-11-2013 09:59:36;001A6010138;Operator Update;TEAM0104;KM0000377;SD0046410
IM0016205;25-11-2013 09:46:59;001A6010098;Assignment;TEAM0104;KM0000377;SD0046410
IM0016205;25-11-2013 09:57:53;001A6010137;Assignment;TEAM0104;KM0000377;SD0046410
IM0016205;25-11-2013 09:57:53;001A6010136;Reassignment;TEAM0104;KM0000377;SD0046410
IM0016205;25-11-2013 10:02:15;001A6006640;Closed;TEAM0066;KM0000377;SD0046410
IM0016205;25-11-2013 10:02:15;001A6006641;Caused By CI;TEAM0066;KM0000377;SD0046410
IM0016205;25-11-2013 09:35:02;001A6006549;Open;TEAM0066;KM0000377;SD0046410
IM0016206;26-11-2013 09:13:48;001A6022897;Assignment;TEAM0057;KM0001311;SD0046412
IM0016206;26-11-2013 09:13:48;001A6022898;Status Change;TEAM0057;KM0001311;SD0046412
IM0016206;26-11-2013 09:13:48;001A6022899;Operator Update;TEAM0057;KM0001311;SD0046412
IM0016206;27-11-2013 12:10:55;001A6035970;Closed;TEAM0023;KM0001311;SD0046412
IM0016206;27-11-2013 12:10:55;001A6035971;Caused By CI;TEAM0023;KM0001311;SD0046412
IM0016206;27-11-2013 11:47:52;001A6035894;Assignment;TEAM0023;KM0001311;SD0046412
IM0016206;27-11-2013 10:12:19;001A6034109;Operator Update;TEAM0057;KM0001311;SD0046412
IM0016206;27-11-2013 10:12:19;001A6034108;Status Change;TEAM0057;KM0001311;SD0046412
IM0016206;27-11-2013 10:12:19;001A6034107;Assignment;TEAM0057;KM0001311;SD0046412
IM0016206;27-11-2013 10:12:19;001A6034106;Reassignment;TEAM0057;KM0001311;SD0046412
IM0016206;25-11-2013 09:56:37;001A6006625;Description Update;TEAM0010;KM0001311;SD0046412
IM0016206;25-11-2013 09:37:40;001A6006554;Open;TEAM0010;KM0001311;SD0046412
IM0016206;25-11-2013 14:13:22;001A6014300;Assignment;TEAM0031;KM0001311;SD0046412
IM0016206;25-11-2013 15:19:42;001A6015009;Status Change;TEAM0023;KM0001311;SD0046412
IM0016206;25-11-2013 14:13:23;001A6014301;Quality Indicator Set;TEAM0031;KM0001311;SD0046412
IM0016206;25-11-2013 15:19:42;001A6015008;Reassignment;TEAM0023;KM0001311;SD0046412
IM0016206;25-11-2013 15:19:42;001A6015011;Quality Indicator Fixed;TEAM0023;KM0001311;SD0046412
IM0016206;25-11-2013 15:19:42;001A6015010;Operator Update;TEAM0023;KM0001311;SD0046412
IM0016206;25-11-2013 14:08:49;001A6014280;Status Change;TEAM0031;KM0001311;SD0046412
IM0016206;25-11-2013 14:08:49;001A6014279;Assignment;TEAM0031;KM0001311;SD0046412
IM0016207;02-12-2013 10:47:57;001A6067877;Caused By CI;TEAM0075;KM0000112;SD0046418
IM0016207;02-12-2013 10:47:57;001A6067876;Closed;TEAM0075;KM0000112;SD0046418
IM0016207;25-11-2013 09:55:39;001A6006622;Operator Update;TEAM0075;KM0000112;SD0046418
IM0016207;25-11-2013 09:55:39;001A6006621;Status Change;TEAM0075;KM0000112;SD0046418
IM0016207;25-11-2013 09:55:39;001A6006620;Assignment;TEAM0075;KM0000112;SD0046418
IM0016207;25-11-2013 09:43:14;001A6006575;Open;TEAM0008;KM0000112;SD0046418
IM0016207;25-11-2013 09:55:39;001A6006619;Reassignment;TEAM0075;KM0000112;SD0046418
IM0016207;25-11-2013 10:37:24;001A6006735;Operator Update;TEAM0075;KM0000112;SD0046418
IM0016207;25-11-2013 11:54:05;001A6012563;Status Change;TEAM0075;KM0000112;SD0046418
IM0016207;25-11-2013 11:54:05;001A6012564;External Vendor Assignment;TEAM0075;KM0000112;SD0046418
IM0016207;25-11-2013 11:53:42;001A6012562;Communication with customer;TEAM0075;KM0000112;SD0046418
IM0016207;25-11-2013 11:53:28;001A6012561;Operator Update;TEAM0075;KM0000112;SD0046418
IM0016208;22-11-2013 15:24:17;001A5999223;Open;TEAM0008;KM0001979;SD0046243
IM0016208;22-11-2013 17:30:56;001A6000080;Closed;TEAM0127;KM0001979;SD0046243
IM0016208;22-11-2013 17:30:56;001A6000081;Caused By CI;TEAM0127;KM0001979;SD0046243
IM0016209;26-11-2013 09:42:38;001A6023221;Closed;TEAM0023;KM0000727;SD0046247
IM0016209;26-11-2013 09:42:38;001A6023223;Quality Indicator Fixed;TEAM0023;KM0000727;SD0046247
IM0016209;26-11-2013 09:42:38;001A6023222;Caused By CI;TEAM0023;KM0000727;SD0046247
IM0016209;26-11-2013 06:41:29;001A6018373;Assignment;TEAM0023;KM0000727;SD0046247
IM0016209;26-11-2013 06:41:29;001A6018374;Status Change;TEAM0023;KM0000727;SD0046247
IM0016209;22-11-2013 15:42:05;001A5999292;Open;TEAM0008;KM0000727;SD0046247
IM0016210;25-11-2013 12:00:33;001A6011189;Update;TEAM0017;KM0001106;SD0046251
IM0016210;25-11-2013 12:00:33;001A6011188;Assignment;TEAM0017;KM0001106;SD0046251
IM0016210;25-11-2013 12:00:33;001A6011187;Reassignment;TEAM0017;KM0001106;SD0046251
IM0016210;22-11-2013 17:02:59;001A5998721;Assignment;TEAM0017;KM0001106;SD0046251
IM0016210;26-11-2013 14:43:55;001A6025108;Closed;TEAM0016;KM0001106;SD0046251
IM0016210;26-11-2013 14:43:55;001A6025109;Caused By CI;TEAM0016;KM0001106;SD0046251
IM0016210;25-11-2013 13:22:42;001A6012775;Assignment;TEAM0016;KM0001106;SD0046251
IM0016210;22-11-2013 15:43:07;001A5999296;Open;TEAM0016;KM0001106;SD0046251
IM0016211;25-11-2013 11:06:25;001A6011015;Assignment;TEAM0008;KM0000274;SD0046253
IM0016211;25-11-2013 11:06:25;001A6011016;Vendor Reference;TEAM0008;KM0000274;SD0046253
IM0016211;25-11-2013 11:06:39;001A6011017;Reassignment;TEAM0008;KM0000274;SD0046253
IM0016211;22-11-2013 15:50:59;001A5999315;Status Change;TEAM9999;KM0000274;SD0046253
IM0016211;22-11-2013 15:50:59;001A5999317;External Vendor Assignment;TEAM9999;KM0000274;SD0046253
IM0016211;22-11-2013 15:50:59;001A5999316;Pending vendor;TEAM9999;KM0000274;SD0046253
IM0016211;22-11-2013 15:50:22;001A5999313;Open;TEAM9999;KM0000274;SD0046253
IM0016212;22-11-2013 16:02:08;001A5999346;Closed;TEAM0031;KM0002041;SD0046254
IM0016212;22-11-2013 15:53:41;001A5999322;Open;TEAM0008;KM0002041;SD0046254
IM0016212;22-11-2013 15:59:59;001A5999340;Status Change;TEAM0031;KM0002041;SD0046254
IM0016212;22-11-2013 16:02:08;001A5999347;Quality Indicator Fixed;TEAM0031;KM0002041;SD0046254
IM0016212;22-11-2013 15:59:59;001A5999339;Assignment;TEAM0031;KM0002041;SD0046254
IM0016213;22-11-2013 16:15:24;001A5999383;Closed;TEAM0031;KM0001245;SD0046255
IM0016213;22-11-2013 16:15:24;001A5999384;Caused By CI;TEAM0031;KM0001245;SD0046255
IM0016213;22-11-2013 16:00:38;001A5999341;Open;TEAM0008;KM0001245;SD0046255
IM0016213;22-11-2013 16:15:24;001A5999385;Quality Indicator Fixed;TEAM0031;KM0001245;SD0046255
IM0016214;02-12-2013 10:30:38;001A6067209;Caused By CI;TEAM0008;KM0001447;SD0046246
IM0016214;02-12-2013 10:30:38;001A6067208;Closed;TEAM0008;KM0001447;SD0046246
IM0016214;22-11-2013 16:07:09;001A5999367;Status Change;TEAM0008;KM0001447;SD0046246
IM0016214;22-11-2013 16:05:56;001A5999360;Open;TEAM0008;KM0001447;SD0046246
IM0016214;22-11-2013 16:07:09;001A5999366;Assignment;TEAM0008;KM0001447;SD0046246
IM0016215;25-11-2013 12:07:49;001A6011203;Quality Indicator Fixed;TEAM0031;KM0000767;SD0046260
IM0016215;25-11-2013 12:07:49;001A6011201;Reassignment;TEAM0031;KM0000767;SD0046260
IM0016215;25-11-2013 12:07:49;001A6011202;Update;TEAM0031;KM0000767;SD0046260
IM0016215;25-11-2013 15:54:40;001A6015180;Operator Update;TEAM0008;KM0000767;SD0046260
IM0016215;25-11-2013 16:17:33;001A6015292;Closed;TEAM0023;KM0000767;SD0046260
IM0016215;25-11-2013 16:17:33;001A6015293;Caused By CI;TEAM0023;KM0000767;SD0046260
IM0016215;25-11-2013 16:17:33;001A6015294;Quality Indicator Fixed;TEAM0023;KM0000767;SD0046260
IM0016215;25-11-2013 15:54:40;001A6015178;Reassignment;TEAM0008;KM0000767;SD0046260
IM0016215;25-11-2013 15:54:40;001A6015179;Assignment;TEAM0008;KM0000767;SD0046260
IM0016215;25-11-2013 16:06:20;001A6015238;Status Change;TEAM0023;KM0000767;SD0046260
IM0016215;25-11-2013 16:06:20;001A6015237;Assignment;TEAM0023;KM0000767;SD0046260
IM0016215;25-11-2013 15:50:42;001A6015158;Assignment;TEAM0008;KM0000767;SD0046260
IM0016215;22-11-2013 16:34:50;001A5999436;Open;TEAM0008;KM0000767;SD0046260
IM0016216;28-11-2013 09:28:34;001A6039641;Update;TEAM0017;KM0001106;SD0046263
IM0016216;28-11-2013 11:06:21;001A6045629;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;28-11-2013 13:25:33;001A6046005;Assignment;TEAM0015;KM0001106;SD0046263
IM0016216;28-11-2013 10:47:05;001A6045550;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;11-12-2013 15:45:24;001A6159261;Reassignment;TEAM0014;KM0001106;SD0046263
IM0016216;11-12-2013 15:45:24;001A6159262;Assignment;TEAM0014;KM0001106;SD0046263
IM0016216;11-12-2013 15:45:24;001A6159263;Update;TEAM0014;KM0001106;SD0046263
IM0016216;11-12-2013 16:45:50;001A6160058;Assignment;TEAM0015;KM0001106;SD0046263
IM0016216;12-12-2013 09:41:32;001A6161185;Caused By CI;TEAM0016;KM0001106;SD0046263
IM0016216;12-12-2013 09:41:32;001A6161184;Closed;TEAM0016;KM0001106;SD0046263
IM0016216;12-12-2013 09:18:24;001A6160421;Assignment;TEAM0016;KM0001106;SD0046263
IM0016216;12-12-2013 07:16:07;001A6158754;Operator Update;TEAM0015;KM0001106;SD0046263
IM0016216;12-12-2013 07:16:07;001A6158753;Assignment;TEAM0015;KM0001106;SD0046263
IM0016216;12-12-2013 07:16:07;001A6158752;Reassignment;TEAM0015;KM0001106;SD0046263
IM0016216;27-11-2013 16:26:45;001A6038493;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;27-11-2013 16:12:52;001A6038435;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;27-11-2013 16:12:52;001A6038434;Assignment;TEAM0016;KM0001106;SD0046263
IM0016216;27-11-2013 16:12:52;001A6038433;Reassignment;TEAM0016;KM0001106;SD0046263
IM0016216;06-12-2013 14:55:48;001A6122302;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;06-12-2013 16:24:32;001A6122641;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;06-12-2013 09:46:01;001A6119088;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;06-12-2013 15:08:16;001A6122403;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;12-12-2013 08:59:35;001A6162236;Reassignment;TEAM0014;KM0001106;SD0046263
IM0016216;12-12-2013 08:59:35;001A6162237;Update;TEAM0014;KM0001106;SD0046263
IM0016216;25-11-2013 11:24:08;001A6011087;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;11-12-2013 10:02:22;001A6154459;Assignment;TEAM0017;KM0001106;SD0046263
IM0016216;11-12-2013 10:02:22;001A6154460;Update;TEAM0017;KM0001106;SD0046263
IM0016216;11-12-2013 00:29:33;001A6151926;Assignment;TEAM0015;KM0001106;SD0046263
IM0016216;11-12-2013 01:28:45;001A6151974;Reassignment;TEAM0015;KM0001106;SD0046263
IM0016216;11-12-2013 01:28:45;001A6151976;Operator Update;TEAM0015;KM0001106;SD0046263
IM0016216;11-12-2013 01:28:45;001A6151975;Assignment;TEAM0015;KM0001106;SD0046263
IM0016216;29-11-2013 08:48:43;001A6054340;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;29-11-2013 10:36:41;001A6053768;Assignment;TEAM0015;KM0001106;SD0046263
IM0016216;28-11-2013 09:28:34;001A6039640;Reassignment;TEAM0017;KM0001106;SD0046263
IM0016216;28-11-2013 14:43:15;001A6051047;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;29-11-2013 10:36:41;001A6053769;Status Change;TEAM0015;KM0001106;SD0046263
IM0016216;29-11-2013 13:53:09;001A6057167;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;06-12-2013 10:41:54;001A6118482;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;22-11-2013 16:44:05;001A6000006;Update;TEAM0017;KM0001106;SD0046263
IM0016216;22-11-2013 16:44:05;001A6000005;Reassignment;TEAM0017;KM0001106;SD0046263
IM0016216;23-11-2013 17:20:09;001A6000144;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;22-11-2013 16:48:39;001A5999455;Assignment;TEAM0016;KM0001106;SD0046263
IM0016216;22-11-2013 16:40:13;001A5999445;Open;TEAM0016;KM0001106;SD0046263
IM0016216;09-12-2013 16:38:29;001A6138863;Update;TEAM0014;KM0001106;SD0046263
IM0016216;09-12-2013 16:43:17;001A6142075;Update;TEAM0014;KM0001106;SD0046263
IM0016216;09-12-2013 17:21:53;001A6142191;Update;TEAM0014;KM0001106;SD0046263
IM0016216;09-12-2013 16:12:17;001A6138747;Update;TEAM0014;KM0001106;SD0046263
IM0016216;09-12-2013 17:06:09;001A6142168;Update;TEAM0014;KM0001106;SD0046263
IM0016216;03-12-2013 11:17:50;001A6089306;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016216;03-12-2013 11:38:05;001A6089382;Operator Update;TEAM0016;KM0001106;SD0046263
IM0016217;25-11-2013 07:20:03;001A6006234;Closed;TEAM0023;KM0002043;SD0046444
IM0016217;25-11-2013 07:05:08;001A6006206;Assignment;TEAM0023;KM0002043;SD0046444
IM0016217;25-11-2013 07:05:08;001A6006207;Status Change;TEAM0023;KM0002043;SD0046444
IM0016217;25-11-2013 07:20:03;001A6006236;Quality Indicator Fixed;TEAM0023;KM0002043;SD0046444
IM0016217;25-11-2013 07:20:03;001A6006235;Caused By CI;TEAM0023;KM0002043;SD0046444
IM0016217;22-11-2013 17:17:00;001A5999500;Open;TEAM0008;KM0002043;SD0046444
IM0016218;25-11-2013 07:05:27;001A6006208;Assignment;TEAM0023;KM0001736;SD0046446
IM0016218;25-11-2013 07:05:27;001A6006209;Status Change;TEAM0023;KM0001736;SD0046446
IM0016218;25-11-2013 07:11:15;001A6006222;Quality Indicator Fixed;TEAM0023;KM0001736;SD0046446
IM0016218;25-11-2013 07:11:15;001A6006221;Caused By CI;TEAM0023;KM0001736;SD0046446
IM0016218;25-11-2013 07:11:15;001A6006220;Closed;TEAM0023;KM0001736;SD0046446
IM0016218;22-11-2013 17:29:27;001A5999512;Open;TEAM0008;KM0001736;SD0046446
IM0016219;27-11-2013 12:33:07;001A6036058;Closed;TEAM0008;KM0001851;SD0046448
IM0016219;27-11-2013 12:33:07;001A6036059;Caused By CI;TEAM0008;KM0001851;SD0046448
IM0016219;26-11-2013 16:32:07;001A6028167;Closed;TEAM9999;KM0001851;SD0046448
IM0016219;22-11-2013 19:55:56;001A5999565;Open;TEAM0008;KM0001851;SD0046448
IM0016219;22-11-2013 19:56:52;001A5999566;Operator Update;TEAM0008;KM0001851;SD0046448
IM0016219;26-11-2013 16:32:03;001A6030227;Reassignment;TEAM0008;KM0001851;SD0046448
IM0016219;26-11-2013 16:29:42;001A6030219;Reassignment;TEAM0008;KM0001851;SD0046448
IM0016219;26-11-2013 16:29:42;001A6030220;Assignment;TEAM0008;KM0001851;SD0046448
IM0016219;26-11-2013 16:29:42;001A6030222;Operator Update;TEAM0008;KM0001851;SD0046448
IM0016219;26-11-2013 16:29:42;001A6030221;Status Change;TEAM0008;KM0001851;SD0046448
IM0016220;26-11-2013 08:40:08;001A6021583;Reassignment;TEAM0086;KM0000432;SD0046312
IM0016220;26-11-2013 10:51:47;001A6022677;Status Change;TEAM0086;KM0000432;SD0046312
IM0016220;26-11-2013 10:51:47;001A6022678;Pending vendor;TEAM0086;KM0000432;SD0046312
IM0016220;26-11-2013 10:51:47;001A6022676;Assignment;TEAM0086;KM0000432;SD0046312
IM0016220;26-11-2013 08:39:56;001A6021582;Operator Update;TEAM0086;KM0000432;SD0046312
IM0016220;27-11-2013 15:53:48;001A6037847;Reassignment;TEAM0086;KM0000432;SD0046312
IM0016220;27-11-2013 16:29:19;001A6037956;Closed;TEAM0086;KM0000432;SD0046312
IM0016220;27-11-2013 15:53:48;001A6037848;Status Change;TEAM0086;KM0000432;SD0046312
